income,firstDate,lastDate,amount,freqSales,saleSizeCode,starCustomer,lastSale,avrSale,class
3,9302,9507,0.11,1,F,0,15,10.50,1
1,9501,9610,0.13,2,F,X,20,13.75,1
3,9602,9602,0.07,1,F,0,20,20.00,1
1,9409,9507,0.07,1,G,0,25,15.00,1
5,8703,9602,0.41,4,E,X,10,8.80,1
5,9409,9601,0.25,4,D,X,7,5.20,1
4,8703,9605,0.12,1,F,X,10,9.78,1
0,8703,9506,0.24,1,G,X,25,14.50,1
2,9111,9504,0.09,1,G,0,30,23.00,1
4,9010,9603,0.12,2,F,0,11,8.60,1
4,8609,9702,0.40,1,G,X,15,13.73,1
2,9602,9602,0.07,1,G,0,25,25.00,1
3,8701,9512,0.15,1,G,X,50,20.41,1
6,9512,9512,0.07,1,G,0,25,25.00,1
7,9501,9610,0.25,4,E,X,0,8.57,1
0,8703,9510,0.20,3,E,X,12,8.85,1
2,9209,9601,0.21,3,E,0,11,7.60,1
5,9502,9511,0.09,1,F,0,15,14.00,1
0,8612,9701,0.22,2,G,X,25,12.42,1
2,8610,9601,0.24,2,F,X,20,7.53,1
4,9104,9512,0.16,2,G,X,25,15.00,1
3,8909,9512,0.21,1,E,X,11,10.40,1
4,9109,9601,0.19,2,E,X,13,9.90,1
2,8704,9509,0.47,3,D,X,6,5.55,1
6,8911,9512,0.29,3,D,X,6,4.00,1
3,8704,9603,0.42,3,F,X,20,14.88,1
0,9209,9504,0.09,1,F,0,20,14.25,1
6,8804,9603,0.28,1,E,X,10,10.19,1
0,9109,9509,0.15,4,F,X,16,13.50,1
7,9403,9507,0.14,2,F,0,15,9.80,1
5,9301,9612,0.14,3,E,0,5,7.85,1
3,9411,9504,0.09,1,F,0,15,12.50,1
2,9506,9511,0.09,2,F,0,15,15.00,1
5,9603,9603,0.11,1,F,0,18,18.00,1
7,9209,9602,0.22,3,E,X,10,6.81,1
3,9103,9506,0.10,1,F,0,21,11.00,1
3,9204,9601,0.26,3,D,0,6,6.21,1
5,9104,9602,0.18,2,E,X,12,9.10,1
4,8911,9506,0.12,1,G,0,30,18.57,1
7,9001,9603,0.12,1,F,0,22,12.57,1
5,9506,9601,0.09,2,F,0,21,18.00,1
2,9303,9602,0.25,4,E,X,5,7.73,1
7,9310,9509,0.05,1,G,0,25,22.50,1
7,9202,9511,0.18,3,G,0,21,15.80,1
5,8705,9601,0.13,3,F,0,17,14.22,1
3,9103,9509,0.36,1,F,X,20,9.40,1
4,8612,9602,0.16,1,F,X,10,9.33,1
4,9401,9512,0.23,3,E,X,10,5.75,1
2,8704,9601,0.39,1,E,X,12,4.00,1
2,8904,9511,0.15,3,F,X,10,10.60,1
6,9501,9506,0.09,1,F,X,16,13.00,1
0,9409,9702,0.18,1,F,0,10,10.00,1
2,8903,9508,0.10,1,F,0,15,11.66,1
3,9007,9603,0.23,3,F,X,15,7.35,1
0,9502,9603,0.16,3,E,X,12,10.50,1
4,9602,9602,0.07,1,F,0,20,20.00,1
2,9401,9504,0.22,1,F,X,20,16.25,1
4,9502,9601,0.11,2,F,0,15,14.33,1
5,8802,9603,0.19,4,D,X,6,5.91,1
0,9403,9603,0.34,4,D,X,7,5.63,1
0,9303,9601,0.08,1,F,0,22,20.66,1
3,9301,9506,0.10,1,F,0,15,11.50,1
6,9602,9602,0.07,1,F,0,15,15.00,1
2,9009,9506,0.31,1,E,X,11,6.30,1
0,9201,9603,0.24,4,D,0,8,7.25,1
2,9410,9506,0.08,1,F,0,20,15.00,1
1,8909,9506,0.11,1,F,0,15,14.28,1
2,9401,9512,0.25,4,F,0,15,7.25,1
4,8609,9603,0.27,4,F,X,13,11.95,1
3,9209,9509,0.27,4,E,X,10,7.15,1
0,9301,9505,0.14,1,F,X,15,12.50,1
5,8801,9511,0.27,3,F,X,15,8.20,1
2,9009,9511,0.18,2,E,X,10,12.81,1
3,9004,9601,0.15,1,F,X,15,9.11,1
4,8702,9510,0.11,1,G,0,25,21.50,1
0,9509,9601,0.11,2,F,0,15,10.00,1
3,9507,9603,0.33,4,D,X,3,4.85,1
5,9310,9512,0.13,2,F,0,24,15.40,1
6,9402,9602,0.18,3,E,X,13,9.00,1
6,9001,9602,0.17,2,E,X,13,9.72,1
4,8712,9603,0.20,2,F,X,10,9.61,1
5,9004,9701,0.25,4,D,X,7,4.85,1
7,9009,9602,0.20,4,D,0,6,5.20,1
2,9601,9603,0.13,2,F,0,15,12.50,1
2,9009,9601,0.31,3,E,X,12,8.30,1
0,9602,9602,0.07,1,F,0,15,15.00,1
0,9302,9601,0.07,1,F,0,22,24.00,1
2,9511,9511,0.08,1,F,0,15,15.00,1
5,8801,9603,0.39,4,D,0,2,2.31,1
6,9506,9506,0.06,1,F,0,20,20.00,1
4,8803,9507,0.23,1,F,X,15,13.61,1
7,9102,9601,0.19,2,E,X,14,10.81,1
2,9103,9510,0.31,4,E,X,6,5.61,1
1,8705,9606,0.41,3,D,X,7,5.84,1
1,9601,9601,0.07,1,F,0,15,15.00,1
0,9510,9512,0.11,2,F,X,15,10.00,1
6,9202,9507,0.09,2,F,0,15,14.80,1
5,8805,9507,0.14,1,F,0,17,8.16,1
0,9506,9601,0.12,4,E,X,9,8.20,1
0,8706,9603,0.25,4,E,X,8,6.27,1
3,9506,9603,0.16,4,F,X,10,12.25,1
7,8608,9512,0.21,1,F,X,16,6.57,1
4,9310,9610,0.30,4,D,X,10,4.00,1
0,8608,9603,0.48,4,D,X,3,2.58,1
3,9410,9510,0.11,2,F,X,15,13.66,1
4,9210,9511,0.12,1,F,X,20,11.66,1
4,9409,9507,0.07,1,F,0,20,17.50,1
4,9401,9702,0.22,3,E,X,10,7.84,1
1,8910,9512,0.17,2,F,X,15,7.22,1
0,8701,9603,0.16,1,E,X,10,10.27,1
1,8702,9603,0.18,2,E,0,10,9.16,1
6,9001,9603,0.20,3,G,X,20,18.46,1
7,9409,9504,0.07,1,G,0,30,26.50,1
0,9401,9511,0.46,2,F,0,20,15.00,1
2,9502,9601,0.15,3,E,0,6,6.25,1
0,9501,9509,0.16,3,E,X,10,7.50,1
5,9410,9511,0.11,2,G,0,46,46.33,1
0,8612,9602,0.28,2,E,X,10,10.00,1
0,8610,9509,0.20,2,E,X,13,7.15,1
5,8909,9601,0.21,4,F,X,16,11.21,1
2,8701,9602,0.34,2,F,X,15,5.08,1
5,9003,9512,0.15,1,F,X,16,10.55,1
0,9009,9512,0.13,2,F,X,10,9.75,1
6,9402,9512,0.22,4,E,X,6,7.87,1
0,9312,9512,0.17,4,F,0,15,15.00,1
6,8910,9511,0.14,1,F,0,20,17.00,1
5,9309,9512,0.12,2,G,0,35,28.00,1
3,9009,9601,0.15,3,E,X,10,11.33,1
4,8909,9601,0.28,4,F,0,10,12.60,1
0,8609,9603,0.41,4,D,X,3,4.84,1
2,9202,9602,0.35,4,D,X,3,4.00,1
5,9104,9511,0.22,2,E,X,11,8.53,1
4,8910,9603,0.27,4,F,X,21,15.30,1
6,9301,9603,0.30,4,F,X,16,9.33,1
7,9106,9603,0.14,1,F,X,20,13.14,1
0,9401,9512,0.30,4,E,X,10,6.20,1
5,9601,9601,0.07,1,F,0,20,20.00,1
0,9102,9603,0.26,4,D,X,5,3.75,1
4,8612,9512,0.22,2,E,X,12,5.60,1
3,9403,9510,0.10,1,F,0,15,11.00,1
0,8801,9603,0.09,1,G,0,25,22.85,1
0,9302,9511,0.12,1,F,0,15,8.25,1
0,9509,9512,0.14,3,E,0,10,8.33,1
3,9409,9509,0.11,1,F,X,15,12.33,1
0,9301,9602,0.33,4,D,X,7,5.33,1
1,9301,9603,0.35,4,D,X,6,5.76,1
6,9209,9603,0.20,4,E,X,10,14.09,1
2,8608,9506,0.25,1,E,X,12,7.61,1
3,8702,9505,0.25,1,F,X,15,9.84,1
4,9001,9601,0.25,4,D,X,7,6.33,1
4,9309,9602,0.21,4,E,0,10,9.00,1
7,9502,9602,0.24,4,E,X,7,6.50,1
6,9201,9603,0.39,3,E,X,10,6.25,1
2,8709,9509,0.52,3,D,X,5,4.04,1
2,9209,9602,0.24,1,F,X,18,9.33,1
1,9402,9602,0.25,4,D,X,3,4.00,1
3,8701,9603,0.20,1,E,X,10,9.71,1
2,9507,9507,0.06,1,F,0,15,15.00,1
0,9602,9602,0.07,1,F,0,15,15.00,1
4,8910,9601,0.15,1,G,X,27,15.00,1
4,8610,9512,0.55,4,D,X,9,2.67,1
2,8810,9701,0.13,1,F,X,28,14.58,1
5,9501,9509,0.09,1,F,0,15,10.00,1
2,8702,9512,0.19,4,G,X,26,17.73,1
2,9402,9506,0.13,1,F,X,20,10.00,1
7,9209,9512,0.22,4,D,0,5,4.22,1
0,8703,9508,0.19,3,E,0,12,8.54,1
5,8612,9601,0.26,3,D,X,5,4.00,1
3,9601,9601,0.07,1,F,0,15,15.00,1
2,8707,9611,0.21,2,F,X,7,9.55,1
0,8609,9507,0.22,3,E,X,12,7.73,1
0,9011,9701,0.45,4,F,X,10,9.97,1
3,9310,9512,0.25,3,E,X,10,8.10,1
2,8608,9505,0.33,1,E,X,10,3.58,1
5,9210,9601,0.15,2,F,0,15,10.16,1
7,9102,9601,0.22,4,D,X,5,6.25,1
5,9507,9510,0.13,2,F,0,5,10.00,1
3,9002,9601,0.21,2,E,X,14,10.28,1
7,8608,9512,0.20,1,F,X,18,12.00,1
4,9502,9602,0.17,3,E,X,10,7.00,1
0,8710,9511,0.23,2,E,X,10,7.16,1
5,9602,9602,0.07,1,F,0,15,15.00,1
5,9301,9511,0.30,4,E,X,8,7.83,1
5,9506,9512,0.13,3,E,0,10,10.66,1
5,8807,9505,0.11,1,F,0,15,9.16,1
4,9301,9504,0.15,1,F,0,15,10.00,1
1,9101,9602,0.14,2,F,0,10,7.85,1
6,9502,9512,0.25,4,E,X,8,7.66,1
3,8812,9504,0.19,1,G,X,34,10.00,1
4,8901,9511,0.11,1,F,0,19,11.28,1
4,9210,9601,0.16,1,F,X,20,8.80,1
7,9101,9602,0.22,3,E,0,12,9.75,1
7,8703,9601,0.13,2,G,X,25,17.50,1
2,8608,9602,0.21,4,E,0,10,5.56,1
4,9010,9512,0.11,1,G,0,26,17.57,1
2,8909,9512,0.18,1,F,X,15,7.54,1
4,9201,9512,0.14,1,F,0,15,10.42,1
6,9210,9601,0.13,2,F,0,15,13.16,1
5,8610,9508,0.22,1,F,X,15,7.86,1
0,9402,9602,0.23,3,E,X,10,5.87,1
0,9506,9601,0.16,4,E,X,10,10.00,1
0,9009,9601,0.11,2,G,0,10,21.33,1
0,9501,9602,0.32,4,G,X,20,14.77,1
2,9302,9603,0.23,2,F,X,15,6.33,1
0,9411,9511,0.11,2,G,X,25,23.33,1
6,9506,9602,0.13,3,G,0,20,20.00,1
2,9501,9603,0.22,4,E,X,5,4.83,1
7,9507,9603,0.16,3,F,0,10,13.33,1
0,9311,9511,0.08,1,G,0,25,18.33,1
2,8801,9602,0.37,2,F,X,18,11.31,1
1,9001,9506,0.16,1,F,0,20,17.10,1
0,9011,9601,0.10,1,F,0,15,11.00,1
6,9009,9506,0.16,1,G,X,25,18.30,1
3,9601,9601,0.07,1,F,0,15,15.00,1
5,9409,9507,0.11,2,F,0,10,10.00,1
7,8707,9603,0.20,3,F,X,15,12.07,1
0,9501,9512,0.17,3,E,X,10,8.75,1
0,9402,9602,0.35,4,E,X,5,5.71,1
3,8703,9510,0.28,3,E,X,10,5.54,1
3,8701,9601,0.33,1,E,X,12,7.63,1
1,8801,9602,0.09,1,G,0,25,17.50,1
7,8809,9507,0.11,1,F,0,20,14.42,1
0,9401,9603,0.11,2,F,X,20,13.75,1
4,9104,9602,0.20,4,G,0,26,19.83,1
0,9401,9603,0.57,4,D,0,3,4.62,1
4,8612,9504,0.28,1,E,X,10,6.35,1
2,9201,9509,0.17,1,F,X,15,8.33,1
2,8809,9602,0.28,3,E,X,10,7.42,1
1,9401,9507,0.16,1,F,0,15,10.83,1
0,9402,9510,0.15,2,F,X,20,15.33,1
2,9309,9508,0.17,3,F,0,15,10.66,1
2,9006,9505,0.14,1,F,0,15,10.85,1
0,9506,9506,0.05,1,G,0,25,25.00,1
4,9209,9602,0.15,3,F,X,15,11.42,1
2,8704,9512,0.25,2,E,X,5,9.13,1
7,9403,9512,0.10,2,F,0,22,15.40,1
0,9407,9602,0.29,4,D,X,3,3.44,1
4,8805,9601,0.23,4,F,X,20,11.25,1
4,9510,9510,0.07,1,G,X,25,25.00,1
0,9309,9602,0.64,3,F,0,10,7.88,1
6,9105,9506,0.06,1,G,0,25,21.66,1
0,9110,9601,0.18,3,E,X,12,8.22,1
7,9507,9512,0.15,3,E,0,11,8.33,1
0,8710,9602,0.11,1,F,X,20,12.25,1
4,8807,9612,0.19,2,E,X,10,9.62,1
0,8904,9602,0.20,4,E,X,10,9.15,1
6,8909,9601,0.12,1,G,X,40,29.00,1
2,8611,9504,0.25,1,F,X,15,7.15,1
7,9111,9510,0.16,2,E,X,13,12.22,1
0,8811,9512,0.12,2,F,0,15,9.28,1
6,9602,9602,0.07,1,F,0,15,15.00,1
5,8608,9508,0.17,1,E,X,10,13.15,1
1,8910,9603,0.24,4,D,X,5,5.00,1
2,9401,9508,0.14,1,F,X,20,16.00,1
2,8906,9701,0.22,3,D,X,0,4.43,1
6,9011,9510,0.25,2,E,X,10,11.06,1
5,9001,9610,0.12,1,F,X,5,8.57,1
3,8609,9507,0.19,1,E,X,10,9.64,1
0,8608,9509,0.58,4,D,X,5,3.10,1
6,9204,9603,0.15,2,F,0,10,8.28,1
1,9009,9603,0.20,4,F,0,10,9.33,1
2,9302,9510,0.21,3,E,0,10,7.66,1
3,9101,9505,0.06,1,G,0,35,25.00,1
5,8610,9509,0.29,1,E,X,14,8.21,1
6,9309,9602,0.17,3,E,X,10,7.00,1
3,9203,9602,0.16,3,F,X,15,13.44,1
5,9110,9601,0.08,2,G,0,25,21.25,1
3,8809,9512,0.19,1,G,X,25,26.95,1
4,9010,9602,0.18,1,F,X,17,9.20,1
1,8608,9603,0.54,4,D,X,2,2.62,1
5,8909,9603,0.30,4,D,X,5,4.40,1
4,9502,9603,0.23,4,E,X,5,5.83,1
2,9004,9602,0.14,3,E,X,0,8.11,1
5,9502,9509,0.15,2,F,X,10,11.66,1
0,9209,9512,0.14,3,F,0,15,9.50,1
6,8610,9603,0.48,4,D,X,3,4.26,1
2,9102,9508,0.16,3,G,X,40,28.50,1
2,8801,9601,0.30,1,E,X,12,8.95,1
1,9410,9508,0.10,2,F,X,20,11.66,1
0,8610,9509,0.41,4,D,X,6,4.34,1
3,8701,9702,0.18,1,E,X,15,8.68,1
0,8511,9509,0.22,1,E,X,11,8.56,1
5,9506,9506,0.06,1,F,0,20,20.00,1
0,9201,9601,0.09,1,G,0,50,32.08,1
0,9409,9512,0.40,4,F,X,15,15.00,1
1,8608,9603,0.32,4,E,X,6,6.29,1
0,8704,9603,0.22,1,E,X,13,8.37,1
4,9402,9508,0.30,3,F,X,7,8.11,1
6,8802,9507,0.20,2,E,X,11,8.73,1
0,9310,9508,0.17,3,E,0,9,7.20,1
0,9111,9505,0.11,1,F,X,20,11.75,1
2,9409,9603,0.18,4,E,0,10,7.80,1
3,9311,9512,0.25,4,D,0,3,3.28,1
2,9509,9509,0.05,1,G,0,25,25.00,1
6,8910,9506,0.20,1,F,X,20,8.00,1
5,8610,9512,0.21,1,E,X,14,8.06,1
5,9208,9606,0.10,1,F,0,10,12.00,1
3,9202,9511,0.26,3,D,X,7,6.14,1
6,8608,9602,0.41,3,D,X,5,3.56,1
7,9601,9601,0.07,1,F,0,15,15.00,1
7,9408,9504,0.08,1,F,0,20,12.50,1
0,8703,9509,0.21,3,E,X,10,6.42,1
5,8801,9507,0.15,1,F,X,20,17.09,1
4,8901,9602,0.19,2,E,X,12,8.91,1
0,9509,9509,0.05,1,G,0,25,25.00,1
4,9012,9512,0.11,1,F,0,17,13.80,1
0,9302,9508,0.09,1,F,0,15,11.66,1
5,8909,9611,0.23,1,E,X,11,10.22,1
7,8801,9602,0.18,2,F,X,21,12.46,1
7,9403,9602,0.15,3,E,X,10,6.40,1
1,9010,9509,0.30,3,D,X,5,4.38,1
0,8608,9603,0.21,4,D,X,5,6.92,1
7,8804,9601,0.20,2,E,X,10,7.35,1
7,8906,9602,0.11,1,F,0,15,7.16,1
6,9106,9603,0.28,4,F,X,10,10.00,1
6,8612,9506,0.25,1,E,X,10,5.52,1
2,9409,9509,0.07,1,F,0,20,15.00,1
5,9412,9603,0.12,2,F,0,15,12.33,1
2,8612,9610,0.33,2,E,X,9,7.54,1
7,9309,9603,0.30,4,D,X,4,6.18,1
2,9506,9506,0.06,1,F,0,20,20.00,1
3,8608,9511,0.30,2,E,X,10,7.00,1
3,8909,9701,0.34,4,D,X,3,3.60,1
3,9410,9602,0.24,4,G,X,50,33.57,1
0,9201,9601,0.26,3,E,X,10,4.57,1
7,9102,9601,0.21,4,D,X,5,5.09,1
0,8703,9512,0.45,3,D,X,5,5.00,1
3,8812,9601,0.38,4,E,X,10,7.34,1
2,9104,9601,0.58,4,D,X,9,6.68,1
0,9111,9504,0.20,1,F,0,17,13.00,1
6,9402,9509,0.09,1,F,0,20,10.66,1
6,9507,9603,0.18,3,E,0,10,10.66,1
5,8907,9510,0.17,1,F,X,16,11.84,1
7,8809,9505,0.09,1,F,0,24,15.20,1
2,8809,9601,0.32,3,D,X,5,5.08,1
4,9309,9601,0.25,3,E,X,5,6.60,1
5,9102,9512,0.14,1,F,0,20,13.00,1
2,9301,9506,0.27,1,F,X,20,19.23,1
4,9104,9602,0.20,2,E,X,10,12.08,1
1,9009,9602,0.22,4,E,0,10,5.27,1
4,8609,9510,0.12,1,F,0,15,10.00,1
2,9102,9702,0.26,3,E,X,10,8.05,1
4,8612,9603,0.26,4,D,X,4,4.53,1
5,9406,9602,0.26,4,D,X,5,4.88,1
4,8702,9602,0.24,2,F,0,17,11.42,1
5,9401,9504,0.16,1,F,X,20,12.20,1
0,9102,9506,0.07,1,G,0,25,18.33,1
1,9109,9602,0.24,4,D,0,6,5.28,1
4,9209,9512,0.10,1,F,0,15,10.50,1
4,9501,9603,0.16,3,E,0,10,11.25,1
4,9102,9512,0.15,2,F,X,15,12.22,1
6,9301,9508,0.10,1,F,X,16,12.50,1
5,9101,9504,0.09,1,F,0,15,8.25,1
4,9003,9509,0.13,2,F,X,20,15.00,1
5,9501,9512,0.17,3,E,X,10,7.00,1
2,8701,9602,0.22,3,D,X,5,6.07,1
2,9102,9504,0.13,1,F,X,20,11.71,1
4,9410,9603,0.15,3,E,0,10,11.25,1
3,9402,9511,0.13,1,F,0,15,9.00,1
1,8607,9512,0.49,4,D,X,6,5.56,1
5,9410,9512,0.08,1,F,0,15,12.50,1
5,9509,9603,0.18,3,E,0,10,8.66,1
4,9012,9512,0.11,2,F,X,17,10.60,1
7,9402,9601,0.12,2,F,0,20,9.50,1
4,9112,9603,0.30,4,D,X,4,4.26,1
7,8904,9603,0.45,4,D,X,6,6.29,1
7,9201,9506,0.14,1,F,0,15,9.00,1
2,9001,9603,0.25,4,F,X,10,9.72,1
0,9210,9510,0.13,1,F,X,20,12.33,1
3,9402,9603,0.22,4,E,X,10,8.00,1
3,9106,9601,0.27,2,E,X,10,9.93,1
5,8609,9508,0.17,2,E,X,10,8.83,1
6,9501,9508,0.08,1,F,0,20,21.50,1
3,9410,9511,0.15,3,E,0,10,8.75,1
0,9511,9511,0.06,1,G,0,25,25.00,1
5,9210,9512,0.11,2,G,0,25,19.00,1
3,8802,9612,0.26,3,E,X,10,8.21,1
5,9509,9602,0.11,2,F,0,16,13.00,1
7,8702,9603,0.21,2,F,X,5,10.33,1
5,9302,9511,0.20,2,F,0,17,12.66,1
6,9301,9512,0.07,1,G,0,25,19.00,1
0,8810,9601,0.22,4,G,X,22,14.82,1
3,9401,9512,0.13,1,F,0,20,15.00,1
4,9502,9512,0.09,1,F,0,20,12.50,1
7,9009,9512,0.28,4,E,X,5,6.50,1
7,9409,9512,0.10,1,F,X,17,15.66,1
3,9502,9512,0.13,2,F,0,21,13.00,1
7,8711,9510,0.27,1,E,X,10,5.20,1
7,9001,9601,0.28,4,F,X,15,11.10,1
0,8610,9601,0.14,1,F,X,18,9.66,1
2,8910,9512,0.20,1,E,X,12,11.00,1
0,9401,9602,0.17,3,E,X,10,7.33,1
0,8801,9509,0.11,1,F,0,20,13.71,1
2,8701,9601,0.26,4,D,X,2,4.00,1
0,9402,9601,0.10,1,G,X,100,57.50,1
5,9209,9603,0.15,3,E,X,5,6.28,1
0,9201,9512,0.09,1,G,0,25,18.75,1
3,9511,9511,0.06,1,F,0,20,20.00,1
1,8812,9511,0.15,2,E,0,12,9.33,1
0,9506,9512,0.13,3,F,0,20,15.00,1
6,9309,9506,0.08,1,F,0,20,15.00,1
3,9303,9504,0.10,1,F,0,15,11.00,1
0,9506,9602,0.33,3,E,X,10,10.00,1
6,8608,9508,0.20,1,F,X,17,10.06,1
3,8910,9507,0.13,2,F,X,10,10.62,1
5,9202,9510,0.27,4,D,X,8,6.15,1
2,8809,9603,0.27,4,E,X,9,5.53,1
3,9502,9603,0.13,2,F,0,10,11.66,1
6,8608,9602,0.23,1,F,X,10,10.37,1
2,8608,9603,0.48,2,G,X,10,14.35,1
5,9506,9506,0.06,1,F,0,20,20.00,1
4,9005,9601,0.13,1,G,X,25,12.75,1
7,9601,9603,0.12,2,F,0,10,13.00,1
0,9103,9602,0.24,3,F,0,10,11.25,1
1,8809,9603,0.22,1,E,X,11,6.92,1
5,9003,9510,0.12,2,F,X,19,12.57,1
6,8905,9601,0.22,2,F,X,15,10.07,1
2,8701,9512,0.34,4,E,X,10,5.07,1
5,8609,9511,0.19,1,F,X,15,10.60,1
6,9204,9601,0.14,2,F,X,20,16.00,1
2,9507,9507,0.07,1,F,0,15,15.00,1
2,8608,9601,0.29,4,E,X,5,5.44,1
4,9112,9601,0.32,3,E,X,10,8.50,1
1,9312,9512,0.16,3,E,0,10,7.00,1
7,8809,9601,0.20,4,D,X,5,4.66,1
4,9409,9510,0.16,4,E,X,12,11.40,1
2,8610,9511,0.22,1,E,X,11,5.87,1
5,9104,9603,0.20,3,E,0,10,8.27,1
0,9002,9602,0.18,4,D,0,5,5.00,1
0,9002,9510,0.41,3,D,X,5,3.57,1
1,9301,9504,0.08,1,G,0,25,13.66,1
0,8911,9507,0.16,3,F,X,15,16.36,1
0,8612,9512,0.13,1,F,0,21,12.55,1
0,9401,9602,0.17,3,F,X,19,18.85,1
4,8812,9512,0.19,2,E,X,12,9.84,1
3,8708,9603,0.33,4,E,X,5,5.08,1
4,9301,9601,0.13,2,F,X,15,13.33,1
1,9209,9509,0.10,1,F,0,16,9.75,1
5,8610,9512,0.12,1,G,X,30,16.11,1
2,8610,9511,0.25,1,E,X,10,11.66,1
3,8809,9509,0.23,1,F,X,15,10.93,1
0,8809,9603,0.26,2,E,X,10,5.44,1
0,8609,9507,0.23,1,E,X,12,9.64,1
1,9302,9512,0.30,3,E,X,10,8.23,1
3,9203,9603,0.09,1,F,0,15,14.00,1
0,8711,9506,0.19,2,F,0,15,14.07,1
2,9110,9602,0.33,3,D,X,5,5.66,1
0,9004,9512,0.16,2,G,X,70,33.00,1
5,9310,9512,0.28,4,D,X,5,5.09,1
5,9009,9512,0.12,1,F,0,15,11.66,1
2,9407,9601,0.15,3,E,0,14,12.00,1
5,9507,9603,0.22,4,E,X,3,4.80,1
5,9012,9512,0.15,4,E,X,8,7.75,1
6,9506,9603,0.12,3,F,0,15,10.00,1
6,8707,9512,0.19,2,F,0,20,16.92,1
7,9111,9511,0.29,3,E,X,10,7.68,1
0,8701,9701,0.20,2,E,X,10,8.70,1
4,8608,9512,0.19,2,G,X,25,14.33,1
3,9109,9602,0.18,4,E,X,11,7.81,1
2,9510,9510,0.06,1,F,0,20,20.00,1
6,9602,9602,0.07,1,F,0,15,15.00,1
1,9501,9602,0.26,4,E,X,6,5.42,1
0,9408,9507,0.08,1,F,0,16,13.00,1
3,9209,9603,0.10,2,F,0,15,13.75,1
1,8701,9701,0.24,2,E,X,7,6.30,1
3,9309,9512,0.10,2,G,X,40,18.85,1
4,9408,9603,0.20,3,E,X,9,7.66,1
5,9009,9509,0.10,1,F,X,18,12.00,1
6,8609,9603,0.72,4,D,X,2,3.22,1
5,9409,9509,0.13,1,F,X,20,25.00,1
7,8803,9509,0.10,1,F,X,15,8.75,1
5,9401,9512,0.13,1,F,0,20,7.75,1
0,8702,9509,0.26,2,E,X,10,8.15,1
2,9509,9509,0.06,1,F,0,20,20.00,1
5,9001,9508,0.32,2,F,X,21,11.90,1
7,9003,9601,0.11,1,F,X,21,12.42,1
3,9009,9509,0.30,3,E,X,12,7.18,1
0,9210,9508,0.13,1,G,0,44,16.33,1
2,9410,9601,0.38,4,F,X,10,8.08,1
6,8608,9509,0.51,3,E,X,10,8.37,1
6,9309,9602,0.21,4,E,0,10,7.37,1
1,8703,9601,0.19,2,E,X,10,9.23,1
5,9102,9602,0.14,3,E,0,10,7.57,1
0,9510,9510,0.06,1,F,0,20,20.00,1
0,9205,9511,0.28,4,D,X,6,4.71,1
0,9012,9612,0.18,4,E,0,3,8.00,1
1,9402,9512,0.14,2,G,X,25,14.00,1
4,9102,9512,0.12,1,F,X,20,11.14,1
3,8609,9512,0.54,1,E,X,10,14.80,1
5,8608,9601,0.31,3,E,X,14,8.56,1
0,8706,9511,0.20,1,E,X,15,8.27,1
3,9410,9503,0.08,1,F,0,20,15.00,1
7,9101,9603,0.18,2,F,X,20,13.72,1
5,9309,9609,0.08,1,F,0,10,11.66,1
0,8802,9601,0.68,4,D,X,6,5.76,1
4,9102,9603,0.16,1,F,X,20,14.80,1
5,8611,9604,0.55,4,E,X,10,8.82,1
4,8610,9601,0.33,2,F,X,15,7.70,1
1,9310,9602,0.37,4,D,X,5,3.81,1
0,9501,9603,0.26,4,D,X,7,5.50,1
2,9401,9504,0.06,1,F,0,20,15.00,1
3,9512,9512,0.08,1,F,0,15,15.00,1
0,8609,9603,0.20,2,E,X,10,10.50,1
5,9410,9602,0.12,2,F,0,15,13.33,1
2,9009,9702,0.20,1,F,X,10,11.31,1
0,8909,9512,0.20,4,F,0,20,13.71,1
1,9202,9603,0.36,4,D,X,5,5.45,1
6,9402,9601,0.30,3,E,X,5,4.60,1
7,9409,9602,0.12,1,F,0,17,15.50,1
3,9310,9603,0.20,4,E,X,12,9.12,1
6,9401,9603,0.13,3,F,0,5,9.00,1
1,8608,9612,0.48,3,D,X,5,3.16,1
2,8608,9512,0.25,3,E,X,10,9.41,1
6,8810,9512,0.18,1,F,X,20,8.63,1
0,9310,9511,0.09,1,F,0,15,10.00,1
2,8704,9512,0.25,1,E,X,10,6.72,1
5,9501,9511,0.08,1,F,0,20,17.50,1
0,9101,9512,0.12,1,F,0,18,10.85,1
0,9209,9511,0.17,2,F,X,15,9.50,1
6,9301,9610,0.22,4,D,X,3,4.22,1
7,9509,9601,0.16,2,F,0,20,11.50,1
5,9601,9601,0.07,1,F,0,15,15.00,1
5,9402,9512,0.21,4,E,X,10,6.00,1
7,9602,9602,0.07,1,G,0,50,50.00,1
4,9008,9512,0.15,2,E,0,12,12.22,1
5,9201,9602,0.11,1,G,X,25,29.16,1
7,8610,9506,0.31,2,G,X,20,14.80,1
2,9412,9601,0.16,3,F,0,15,12.00,1
3,9009,9603,0.36,4,D,0,3,3.25,1
4,9310,9601,0.16,4,G,X,46,22.66,1
0,9212,9701,0.15,1,G,X,25,26.87,1
5,9509,9601,0.11,2,F,0,20,15.00,1
7,9310,9510,0.08,1,F,0,20,12.00,1
3,9310,9512,0.11,1,F,0,15,10.00,1
2,9001,9603,0.13,2,G,X,25,19.09,1
6,8702,9611,0.20,2,G,X,21,16.60,1
